"old_names","new_names"
"tctE","tctE"
"tdcA","tdcA"
"tdcB","tdcB"
"tdcC","tdcC"
"tdcD","tdcD"
"tdcE","tdcE"
"tdcG","tdcG"
"tdh","tdh"
"tdk","tdk"
"tehA","tehA"
"tehB","tehB"
"tesA","tesA"
"tesB","tesB"
"tetA","tetA"
"tetB","tetB"
"tetC","tetC"
"tetD","tetD"
"tetG","tetG"
"tetM","tetM"
"tetO","tetO"
"tetR","tetR"
"tetS","tetS"
"tgt","tgt"
"thdF","mnmE"
"thiB","thiB"
"thiC","thiC"
"thiD","thiD"
"thiE","thiE"
"thiF","thiF"
"thiG","thiG"
"thiH","thiH"
"thiI","thiI"
"thiJ","thiJ"
"thiK","thiK"
"thiL","thiL"
"thiM","thiM"
"thiP","thiP"
"thiQ","thiQ"
"thiS","thiS"
"thrA","thrA"
"thrB","thrB"
"thrC","thrC"
"thrL","thrL"
"thrS","thrS"
"thrW","thrW"
"thyA","thyA"
"tig","tig"
"tilS","tilS"
"tktA","tktA"
"tktB","tktB"
"tldD","tldD"
"tlpA","tlpA"
"tmcA","tmcA"
"tmk","tmk"
"tnpA1","tnpA1"
"tnpA2","tnpA2"
"tnpA4","tnpA4"
"tnpA5","tnpA5"
"tolA","tolA"
"tolB","tolB"
"tolC","tolC"
"tolQ","tolQ"
"tolR","tolR"
"tonB","tonB"
"topA","topA"
"topB","topB"
"torA","torA"
"torC","torC"
"torD","torD"
"torR","torR"
"torS","torS"
"torT","torT"
"tpiA","tpiA"
"tppB","dtpA"
"tpx","tpx"
"traA","traA"
"traB","traB"
"traC","traC"
"traD","traD"
"traE","traE"
"traF","traF"
"traG","traG"
"traH","traH"
"traI","traI"
"traJ","traJ"
"traK","traK"
"traL","traL"
"traM","traM"
"traN","traN"
"traP","traP"
"traQ","traQ"
"traR","traR"
"traS","traS"
"traT","traT"
"traU","traU"
"traV","traV"
"traW","traW"
"traX","traX"
"traY","traY"
"trbB","trbB"
"trbC","trbC"
"trbD","trbD"
"trbE","trbE"
"trbH","trbH"
"trbI","trbI"
"treA","treA"
"treB","treB"
"treC","treC"
"treF","treF"
"treR","treR"
"trg","trg"
"trhO","trhO"
"trkA","trkA"
"trkH","trkH"
"trmA","trmA"
"trmB","trmB"
"trmD","trmD"
"trmE","mnmE"
"trmJ","trmJ"
"trpA","trpA"
"trpB","trpB"
"trpC","trpC"
"trpE","trpE"
"trpGD","trpD"
"trpH","rnm"
"trpL","trpL"
"trpR","trpR"
"trpS","trpS"
"trpS2","trpS2"
"truA","truA"
"truB","truB"
"truC","truC"
"truD","truD"
"trxA","trxA"
"trxB","trxB"
"trxC","trxC"
"tsaB","tsaB"
"tsaC","tsaC"
"tsaD","tsaD"
"tsf","tsf"
"tsgA","tsgA"
"tsr","tsr"
"tsx","tsx"
"ttcA","ttcA"
"ttrA","ttrA"
"ttrB","ttrB"
"ttrC","ttrC"
"ttrR","ttrR"
"ttrS","ttrS"
"tufA","tufA"
"tus","tus"
"tusA","tusA"
"tusB","tusB"
"tusC","tusC"
"tusD","tusD"
"tusE","tusE"
"tviC","tviC"
"tyrA","tyrA"
"tyrB","tyrB"
"tyrP","tyrP"
"tyrR","tyrR"
"tyrS","tyrS"
"ubiA","ubiA"
"ubiB","ubiB"
"ubiC","ubiC"
"ubiD","ubiD"
"ubiE","ubiE"
"ubiF","ubiF"
"ubiG","ubiG"
"ubiH","ubiH"
"ubiJ","ubiJ"
"ubiK","ubiK"
"ubiX","ubiX"
"ucpA","ucpA"
"udg","ugd"
"udhA","sthA"
"udk","udk"
"udp","udp"
"ugpA","ugpA"
"ugpB","ugpB"
"ugpC","ugpC"
"ugpE","ugpE"
"ugpQ","ugpQ"
"ugtL","ugtL"
"uhpA","uhpA"
"uhpB","uhpB"
"uhpC","uhpC"
"uhpT","uhpT"
"UhpT","UhpT"
"ulaA","ulaA"
"ulaB","ulaB"
"ulaC","ulaC"
"ulaD","ulaD"
"ulaE","ulaE"
"ulaF","ulaF"
"ulaG","ulaG"
"ulaR","ulaR"
"umuC","umuC"
"umuD","umuD"
"ung","ung"
"upp","upp"
"uppP","bacA"
"uppS","ispU"
"uraA","uraA"
"usg","usg"
"ushA","ushA"
"uspA","uspA"
"uspB","uspB"
"uspC","uspC"
"uspE","uspE"
"uspF","uspF"
"uspG","uspG"
"uup","uup"
"uvrA","uvrA"
"uvrB","uvrB"
"uvrC","uvrC"
"uvrD","uvrD"
"uvrY","uvrY"
"uxaC","uxaC"
"uxuA","uxuA"
"uxuR","uxuR"
"vacB","rnr"
"vacJ","mlaA"
"valS","valS"
"vanA","vanA"
"vanB2","vanB2"
"vanC","vanC"
"vanR","vanR"
"vanX","vanX"
"vanY","vanY"
"vapB","vapB"
"vapC","vapC"
"viaA","viaA"
"virK","virK"
"visC","ubiI"
"vsdE","vsdE"
"vsr","vsr"
"waaI","waaO"
"waaJ","waaJ"
"waaK","waaK"
"waaL","waaL"
"wcaA","wcaA"
"wcaB","wcaB"
"wcaC","wcaC"
"wcaD","wcaD"
"wcaE","wcaE"
"wcaF","wcaF"
"wcaG","fcl"
"wcaH","wcaH"
"wcaI","wcaI"
"wcaJ","wcaJ"
"wcaK","wcaK"
"wcaL","wcaL"
"wcaM","wcaM"
"wecA","rfe"
"wecB","wecB"
"wecC","wecC"
"wecD","wecD"
"wecE","wecE"
"wecF","wecF"
"wecG","rffM"
"wza","wza"
"wzb","wzb"
"wzc","wzc"
"wzxC","wzxC"
"wzxE","wzxE"
"wzyE","wzyE"
"wzzB","wzzB"
"wzzE","wzzE"
"xapA","xapA"
"xapB","xapB"
"xapR","xapR"
"xerC","xerC"
"xerD","xerD"
"xni","ygdG"
"xseA","xseA"
"xseB","xseB"
"xthA","xthA"
"xylA","xylA"
"xylB","xylB"
"xylR","xylR"
"yaaA","yaaA"
"yaaH","satP"
"yaaI","yaaI"
"yaaJ","yaaJ"
"yaaU","yaaU"
"yaaY","yaaY"
"yabC","rsmH"
"yabI","yabI"
"yacC","yacC"
"yacG","yacG"
"yacH","yacH"
"yacL","yacL"
"yadE","yadE"
"yadF","can"
"yadG","yadG"
"yadH","yadH"
"yadI","yadI"
"yadS","yadS"
"yadU","yadU"
"yaeB","trmO"
"yaeD","gmhB"
"yaeH","yaeH"
"yaeJ","arfB"
"yaeP","yaeP"
"yaeQ","yaeQ"
"yaeR","yaeR"
"yafC","yafC"
"yafD","yafD"
"yafE","yafE"
"yafJ","yafJ"
"yafK","yafK"
"yafS","yafS"
"yafV","yafV"
"yahN","yahN"
"yahO","yahO"
"yaiA","yaiA"
"yaiC","dgcC"
"yaiI","yaiI"
"yaiT","yaiT"
"yaiV","iprA"
"yaiW","yaiW"
"yaiY","yaiY"
"yaiZ","yaiZ"
"yajC","yajC"
"yajD","yajD"
"yajF","mak"
"yajG","yajG"
"yajI","yajI"
"yajL","yajL"
"yajO","yajO"
"yajQ","yajQ"
"yajR","yajR"
"yaoF","yaoF"
"ybaB","ybaB"
"ybaE","ybaE"
"ybaJ","tomB"
"ybaK","ybaK"
"ybaL","ybaL"
"ybaM","ybaM"
"ybaN","ybaN"
"ybaO","decR"
"ybaP","ybaP"
"ybaV","ybaV"
"ybaW","fadM"
"ybaY","ybaY"
"ybaZ","ybaZ"
"ybbA","ybbA"
"ybbB","selU"
"ybbJ","ybbJ"
"ybbK","qmcA"
"ybbL","fetA"
"ybbM","fetB"
"ybbN","cnoX"
"ybbO","ybbO"
"ybbP","ybbP"
"ybbV","ybbV"
"ybbY","ybbY"
"ybcI","ybcI"
"ybcJ","ybcJ"
"ybdB","entH"
"ybdD","ybdD"
"ybdF","ybdF"
"ybdG","ybdG"
"ybdH","hcxA"
"ybdJ","ybdJ"
"ybdK","ybdK"
"ybdL","ybdL"
"ybdM","ybdM"
"ybdN","ybdN"
"ybdO","ybdO"
"ybdR","ybdR"
"ybdZ","ybdZ"
"ybeA","rlmH"
"ybeB","ybeB"
"ybeD","ybeD"
"ybeF","ybeF"
"ybeJ","ybeJ"
"ybeL","ybeL"
"ybeM","ybeM"
"ybeQ","ybeQ"
"ybeR","ybeR"
"ybeS","ybeS"
"ybeU","ybeU"
"ybeV","ybeV"
"ybeY","ybeY"
"ybfA","ybfA"
"ybfE","ybfE"
"ybfF","ybfF"
"ybgC","ybgC"
"ybgE","ybgE"
"ybgF","cpoB"
"ybgI","ybgI"
"ybgJ","pxpB"
"ybgK","pxpC"
"ybgS","ybgS"
"ybgT","cydX"
"ybhA","ybhA"
"ybhB","ybhB"
"ybhC","ybhC"
"ybhF","ybhF"
"ybhG","ybhG"
"ybhK","ybhK"
"ybhL","ybhL"
"ybhM","ybhM"
"ybhN","ybhN"
"ybhP","ybhP"
"ybhQ","ybhQ"
"ybhR","ybhR"
"ybhS","ybhS"
"ybhT","ybhT"
"ybiB","ybiB"
"ybiH","ybiH"
"ybiI","ybiI"
"ybiJ","ybiJ"
"ybiO","ybiO"
"ybiP","opgE"
"ybiR","ybiR"
"ybiS","ldtB"
"ybiT","ybiT"
"ybiU","ybiU"
"ybiV","ybiV"
"ybjC","ybjC"
"ybjD","ybjD"
"ybjE","lysO"
"ybjG","ybjG"
"ybjL","ybjL"
"ybjM","ybjM"
"ybjN","ybjN"
"ybjO","ybjO"
"ybjP","ybjP"
"ybjQ","ybjQ"
"ybjR","amiD"
"ybjT","ybjT"
"ybjX","ybjX"
"ybjY","macA"
"ycaD","ycaD"
"ycaI","ycaI"
"ycaJ","rarA"
"ycaL","ycaL"
"ycaM","ycaM"
"ycaO","ycaO"
"ycaP","ycaP"
"ycaQ","ycaQ"
"ycaR","ycaR"
"ycbB","ldtD"
"ycbC","ycbC"
"ycbK","mepK"
"ycbL","gloC"
"yccA","yccA"
"yccF","yccF"
"yccJ","yccJ"
"yccR","sxy"
"yccS","yccS"
"yccT","yccT"
"yccX","yccX"
"ycdC","rutR"
"ycdD","ycdD"
"ycdX","ycdX"
"ycdY","ycdY"
"ycdZ","ycdZ"
"yceB","yceB"
"yceD","yceD"
"yceF","yceF"
"yceG","mltG"
"yceH","yceH"
"yceI","yceI"
"yceK","yceK"
"yceM","yceM"
"yceO","yceO"
"yceP","bssS"
"ycfD","roxA"
"ycfF","ycfF"
"ycfH","ycfH"
"ycfJ","ycfJ"
"ycfL","ycfL"
"ycfM","lpoB"
"ycfP","ycfP"
"ycfQ","comR"
"ycfR","bhsA"
"ycfS","ldtC"
"ycfU","lolC"
"ycfW","lolE"
"ycgB","ycgB"
"ycgL","ycgL"
"ycgM","ycgM"
"ycgN","ycgN"
"ycgQ","ldcA"
"ycgR","ycgR"
"ychE","ychE"
"ychF","ychF"
"ychH","ychH"
"ychJ","ychJ"
"ychK","ychK"
"ychM","dauA"
"ychN","ychN"
"ychP","ychO"
"yciA","yciA"
"yciB","yciB"
"yciC","yciC"
"yciE","yciE"
"yciF","yciF"
"yciG","yciG"
"yciH","yciH"
"yciI","yciI"
"yciK","yciK"
"yciM","lapB"
"yciN","yciN"
"yciO","yciO"
"yciR","pdeR"
"yciS","yciS"
"yciT","yciT"
"yciU","yciU"
"yciW","yciW"
"yciZ","yciZ"
"ycjE","ycjE"
"ycjF","ycjF"
"ycjG","ycjG"
"ycjI","mpaA"
"ycjX","ycjX"
"ydaL","smrA"
"ydbH","ydbH"
"ydbL","ydbL"
"ydcF","ydcF"
"ydcI","ydcI"
"ydcK","ydcK"
"ydcN","sutR"
"ydcP","rlhA"
"ydcR","ydcR"
"ydcX","ydcX"
"ydcY","ydcY"
"ydcZ","ydcZ"
"yddE","yddE"
"yddG","yddG"
"ydeA","ydeA"
"ydeE","ydeE"
"ydeI","ydeI"
"ydeJ","ydeJ"
"ydfG","ydfG"
"ydfH","rspR"
"ydfI","ydfI"
"ydFI","ydFI"
"ydfJ","ydfJ"
"ydfZ","ydfZ"
"ydgA","ydgA"
"ydgC","ydgC"
"ydgE","mdtI"
"ydgH","ydgH"
"ydgI","ydgI"
"ydgJ","ydgJ"
"ydgK","ydgK"
"ydgT","cnu"
"ydhA","mliC"
"ydhB","punR"
"ydhC","punC"
"ydhD","grxD"
"ydhE","mdtK"
"ydhF","ydhF"
"ydhI","ydhI"
"ydhJ","ydhJ"
"ydhK","ydhK"
"ydhL","ydhL"
"ydhM","nemR"
"ydhO","mepH"
"ydiB","ydiB"
"ydiD","fadK"
"ydiE","ydiE"
"ydiF","ydiF"
"ydiH","ydiH"
"ydiJ","ydiJ"
"ydiK","ydiK"
"ydiL","ydiL"
"ydiM","ydiM"
"ydiN","ydiN"
"ydiO","ydiO"
"ydiP","ydiP"
"ydiQ","ydiQ"
"ydiR","ydiR"
"ydiS","ydiS"
"ydiT","ydiT"
"ydiV","rflP"
"ydiY","ydiY"
"ydiZ","ydiZ"
"ydjA","ydjA"
"ydjM","ydjM"
"ydjN","tcyP"
"yeaA","msrB"
"yeaC","yeaC"
"yeaD","yeaD"
"yeaG","yeaG"
"yeaH","yeaH"
"yeaJ","dgcJ"
"yeaK","yeaK"
"yeaL","yeaL"
"yeaM","yeaM"
"yeaN","nimT"
"yeaO","yeaO"
"yeaQ","yeaQ"
"yeaR","yeaR"
"yebA","mepM"
"yebB","yebB"
"yebC","yebC"
"yebE","yebE"
"yebF","yebF"
"yebG","yebG"
"yebK","yebK"
"yebN","yebN"
"yebO","yebO"
"yebR","msrC"
"yebS","letA"
"yebW","yebW"
"yecA","yecA"
"yecC","tcyN"
"yecD","yecD"
"yecE","yecE"
"yecF","yecF"
"yecH","yecH"
"yecM","yecM"
"yecN","yecN"
"yecO","cmoA"
"yecS","yecS"
"yedA","yedA"
"yedD","yedD"
"yedE","yedE"
"yedF","yedF"
"yedI","yedI"
"yedJ","yedJ"
"yedP","yedP"
"YedY","YedY"
"yeeA","yeeA"
"yeeF","plaP"
"yeeN","yeeN"
"yeeO","yeeO"
"yeeX","tmaR"
"yeeY","yeeY"
"yeeZ","yeeZ"
"yefM","yefM"
"yegD","yegD"
"yegE","dgcE"
"yegH","yegH"
"yegQ","trhP"
"yegS","yegS"
"yegT","yegT"
"yegU","yegU"
"yegV","yegV"
"yegW","yegW"
"yehE","yehE"
"yehR","yehR"
"yehS","yehS"
"yehU","btsS"
"yehV","mlrA"
"yehW","yehW"
"yehX","yehX"
"yehY","yehY"
"yehZ","yehZ"
"yeiB","yeiB"
"yeiE","yeiE"
"yeiG","yeiG"
"yeiH","yeiH"
"yeiP","yeiP"
"yeiR","yeiR"
"yeiU","lpxT"
"yejA","yejA"
"yejB","yejB"
"yejE","yejE"
"yejF","yejF"
"yejG","yejG"
"yejH","radD"
"yejK","yejK"
"yejL","yejL"
"yejM","lapC"
"yfaE","yfaE"
"yfaV","yfaV"
"yfaX","yfaX"
"yfaZ","yfaZ"
"yfbB","yfbB"
"yfbG","arnA"
"yfbK","yfbK"
"yfbQ","alaA"
"yfbR","yfbR"
"yfbS","yfbS"
"yfbT","hxpA"
"yfbU","yfbU"
"yfbV","yfbV"
"yfcA","yfcA"
"yfcC","yfcC"
"yfcD","yfcD"
"yfcE","yfcE"
"yfcF","yfcF"
"yfcG","yfcG"
"yfcH","yfcH"
"yfcJ","yfcJ"
"yfcL","yfcL"
"yfcM","yfcM"
"yfcN","smrB"
"yfcZ","yfcZ"
"yfdC","yfdC"
"yfdH","yfdH"
"yfdZ","alaC"
"yfeA","pdeA"
"yfeC","yfeC"
"yfeD","yfeD"
"yfeH","yfeH"
"yfeJ","yfeJ"
"yfeK","yfeK"
"yfeL","yfeL"
"yfeN","yfeN"
"yfeO","yfeO"
"yfeR","yfeR"
"yfeW","yfeW"
"yfeZ","yfeZ"
"yffB","yffB"
"yfgD","yfgD"
"yfgJ","yfgJ"
"yfgM","yfgM"
"yfhA","glrR"
"yfhB","pgpC"
"yfhD","mltF"
"yfhG","yfhG"
"yfhH","yfhH"
"yfhJ","iscX"
"yfhK","glrK"
"yfhL","yfhL"
"yfhR","yfhR"
"yfiA","raiA"
"yfiC","yfiC"
"yfiE","yfiE"
"yfiF","yfiF"
"yfiH","yfiH"
"yfiM","yfiM"
"yfiN","dgcN"
"yfiO","bamD"
"yfiP","tapT"
"yfiR","yfiR"
"yfjD","yfjD"
"yfjF","yfjF"
"yfjG","ratA"
"ygaA","norR"
"ygaC","ygaC"
"ygaD","ygaD"
"ygaE","glaR"
"ygaF","lhgD"
"ygaM","ygaM"
"ygaP","ygaP"
"ygaU","kbp"
"ygbA","ygbA"
"ygbE","ygbE"
"ygbF","ygbF"
"ygbI","ygbI"
"ygbJ","ygbJ"
"ygbK","ygbK"
"ygbL","ygbL"
"ygbM","ygbM"
"ygcB","ygcB"
"ygcF","queE"
"ygcH","ygcH"
"ygcY","ygcY"
"ygdB","ygdB"
"ygdD","ygdD"
"ygdE","rlmM"
"ygdH","ppnN"
"ygdI","ygdI"
"ygdK","csdE"
"ygdL","tcdA"
"ygdQ","ygdQ"
"ygdR","ygdR"
"ygeA","ygeA"
"ygfA","ygfA"
"ygfB","ygfB"
"ygfX","ygfX"
"ygfZ","ygfZ"
"yggB","mscS"
"yggE","yggE"
"yggG","loiP"
"yggJ","rsmE"
"yggL","yggL"
"yggM","yggM"
"yggN","yggN"
"yggR","yggR"
"yggS","yggS"
"yggT","yggT"
"yggU","yggU"
"yggW","hemW"
"yggX","yggX"
"yghA","yghA"
"yghB","yghB"
"yghJ","yghJ"
"yghU","yghU"
"yghW","yghW"
"ygiB","ygiB"
"ygiC","ygiC"
"ygiD","ygiD"
"ygiF","ygiF"
"ygiH","plsY"
"ygiK","ygiK"
"ygiM","ygiM"
"ygiN","ygiN"
"ygiQ","ygiQ"
"ygiW","ygiW"
"ygjP","ygjP"
"ygjQ","ygjQ"
"ygjR","ygjR"
"ygjU","sstT"
"yhaH","yhaH"
"yhaJ","yhaJ"
"yhaK","yhaK"
"yhaL","yhaL"
"yhaM","cyuA"
"yhaO","cyuP"
"yhbG","lptB"
"yhbL","yhbL"
"yhbN","lptA"
"yhbO","yhbO"
"yhbP","yhbP"
"yhbQ","yhbQ"
"yhbS","yhbS"
"yhbT","ubiT"
"yhbU","ubiU"
"yhbV","ubiV"
"yhbW","yhbW"
"yhbY","yhbY"
"yhcB","zapG"
"yhcC","yhcC"
"yhcG","yhcG"
"yhcH","yhcH"
"yhcM","zapE"
"yhcN","yhcN"
"yhcO","yhcO"
"yhcQ","aaeA"
"yhcS","aaeR"
"yhdA","csrD"
"yhdE","yhdE"
"yhdH","yhdH"
"yhdJ","yhdJ"
"yhdN","yhdN"
"yhdP","yhdP"
"yhdT","yhdT"
"yhdU","yhdU"
"yhdV","yhdV"
"yheO","yheO"
"yheS","yheS"
"yheT","yheT"
"yheU","yheU"
"yheV","yheV"
"yhfA","yhfA"
"yhfG","yhfG"
"yhfK","yhfK"
"yhfL","yhfL"
"yhgE","yhgE"
"yhgF","yhgF"
"yhgN","yhgN"
"yhhA","yhhA"
"yhhF","rsmD"
"yhhJ","yhhJ"
"yhhL","yhhL"
"yhhM","yhhM"
"yhhN","yhhN"
"yhhQ","yhhQ"
"yhhS","yhhS"
"yhhT","yhhT"
"yhhW","yhhW"
"yhhX","yhhX"
"yhhY","yhhY"
"yhiH","yhiH"
"yhiI","yhiI"
"yhiN","yhiN"
"yhiR","rlmJ"
"yhjB","yhjB"
"yhjC","yhjC"
"yhjD","yhjD"
"yhjE","yhjE"
"yhjG","yhjG"
"yhjH","pdeH"
"yhjJ","yhjJ"
"yhjK","pdeK"
"yhjL","bcsC"
"yhjR","yhjR"
"yhjV","yhjV"
"yhjY","yhjY"
"yiaB","yiaB"
"yiaC","yiaC"
"yiaD","yiaD"
"yiaF","yiaF"
"yiaG","yiaG"
"yiaH","wecH"
"yiaJ","plaR"
"yiaL","yiaL"
"yiaM","yiaM"
"yiaN","yiaN"
"yiaO","yiaO"
"yibD","waaH"
"yibF","yibF"
"yibK","trmL"
"yibL","yibL"
"yibN","yibN"
"yibP","envC"
"yibR","yibR"
"yibT","yibT"
"yicC","yicC"
"yicE","xanP"
"yicH","yicH"
"yicI","yicI"
"yicJ","yicJ"
"yicL","yicL"
"yicN","yicN"
"yicR","yicR"
"yicS","yicS"
"yidA","yidA"
"yidC","yidC"
"yidD","yidD"
"yidE","yidE"
"yidF","yidF"
"yidG","yidG"
"yidH","yidH"
"yidQ","yidQ"
"yidR","yidR"
"yidZ","yidZ"
"yieE","yieE"
"yieF","yieF"
"yieG","adeP"
"yieH","yieH"
"yieM","yieM"
"yieO","hsrA"
"yieP","yieP"
"yifA","hdfR"
"yifB","yifB"
"yifE","maoP"
"yifK","yifK"
"yifL","yifL"
"yifZ","yifZ"
"yigA","yigA"
"yigB","yigB"
"yigC","ubiD"
"yigF","yigF"
"yigG","yigG"
"yigI","yigI"
"yigL","yigL"
"yigQ","yigQ"
"yigZ","yigZ"
"yihD","yihD"
"yihG","yihG"
"yihI","yihI"
"yihO","yihO"
"yihP","yihP"
"yihQ","yihQ"
"yihR","yihR"
"yihS","yihS"
"yihT","yihT"
"yihU","yihU"
"yihV","yihV"
"yihW","csqR"
"yihX","yihX"
"yihY","yihY"
"yiiD","fabY"
"yiiG","yiiG"
"yiiL","yiiL"
"yiiM","yiiM"
"yiiQ","yiiQ"
"yiiR","yiiR"
"yiiY","yiiY"
"yiiZ","yiiZ"
"yijC","fabR"
"yijD","yijD"
"yijF","yijF"
"yijO","yijO"
"yjaB","yjaB"
"yjaG","yjaG"
"yjaH","yjaH"
"yjbB","yjbB"
"yjbC","rluF"
"yjbD","yjbD"
"yjbE","yjbE"
"yjbF","yjbF"
"yjbG","yjbG"
"yjbH","yjbH"
"yjbJ","yjbJ"
"yjbO","pspG"
"yjbQ","yjbQ"
"yjbR","yjbR"
"yjcB","yjcB"
"yjcC","yjcC"
"yjcD","ghxP"
"yjcE","yjcE"
"yjcH","yjcH"
"yjcO","yjcO"
"yjdC","yjdC"
"yjdL","dtpC"
"yjeE","tsaE"
"yjeF","nnr"
"yjeH","yjeH"
"yjeI","yjeI"
"yjeJ","yjeJ"
"yjeM","yjeM"
"yjeO","yjeO"
"yjeP","mscM"
"yjeT","yjeT"
"yjfC","yjfC"
"yjfI","yjfI"
"yjfJ","yjfJ"
"yjfK","yjfK"
"yjfL","yjfL"
"yjfM","yjfM"
"yjfN","yjfN"
"yjfO","bsmA"
"yjfP","yjfP"
"yjfY","yjfY"
"yjgA","yjgA"
"yjgB","ahr"
"yjgG","yjgG"
"yjgK","tabA"
"yjgM","yjgM"
"yjgN","yjgN"
"yjgP","yjgP"
"yjgQ","yjgQ"
"yjhP","yjhP"
"yjhX","yjhX"
"yjiA","yjiA"
"yjiE","hypT"
"yjiG","yjiG"
"yjiH","yjiH"
"yjiJ","yjiJ"
"yjiN","yjiN"
"yjiS","yjiS"
"yjiX","yjiX"
"yjiY","btsT"
"yjjA","yjjA"
"yjjB","yjjB"
"yjjG","yjjG"
"yjjI","yjjI"
"yjjK","ettA"
"yjjN","yjjN"
"yjjP","yjjP"
"yjjQ","yjjQ"
"yjjU","yjjU"
"yjjV","yjjV"
"yjjW","yjjW"
"yjjX","yjjX"
"yjjY","yjjY"
"ylaB","pdeB"
"ylaC","ylaC"
"ylbA","allE"
"ylbE","ylbE"
"ylbF","ylbF"
"yliA","gsiA"
"yliH","bssR"
"yliI","yliI"
"yliJ","yliJ"
"ymbA","ymbA"
"ymdA","ymdA"
"ymdB","ymdB"
"ymdC","ymdC"
"ymdF","ymdF"
"ymfB","ymfB"
"ymgE","ymgE"
"ynaI","ynaI"
"ynaJ","ynaJ"
"ynbE","ynbE"
"yncA","mnaT"
"yncB","curA"
"yncC","mcbR"
"yncD","yncD"
"yncE","yncE"
"yncJ","yncJ"
"yneE","yneE"
"yneG","yneG"
"yneI","sad"
"yneJ","yneJ"
"ynfA","ynfA"
"ynfB","ynfB"
"ynfC","ynfC"
"ynfD","ynfD"
"ynfL","ynfL"
"ynfM","ynfM"
"ynhG","ldtE"
"yniB","yniB"
"yniC","hxpB"
"yoaA","yoaA"
"yoaB","yoaB"
"yoaE","yoaE"
"yoaG","yoaG"
"yoaH","yoaH"
"yoaI","yoaI"
"yobA","yobA"
"yobD","yobD"
"yobF","yobF"
"yobG","mgrB"
"yobH","yobH"
"yodD","yodD"
"yohC","yohC"
"yohD","yohD"
"yohF","yohF"
"yohG","yohG"
"yohJ","yohJ"
"yohK","yohK"
"yohO","yohO"
"yojI","yojI"
"yojL","ftp"
"yojN","rcsD"
"ypeA","ypeA"
"ypeC","ypeC"
"ypfG","ypfG"
"ypfI","tmcA"
"ypfK","ypfK"
"ypfL","ypfL"
"ypfN","ypfN"
"yqaA","yqaA"
"yqaB","yqaB"
"yqaE","yqaE"
"yqcC","yqcC"
"yqeF","yqeF"
"yqfA","yqfA"
"yqfB","yqfB"
"yqgA","yqgA"
"yqgB","yqgB"
"yqgC","yqgC"
"yqgD","yqgD"
"yqgE","yqgE"
"yqgF","yqgF"
"yqhA","yqhA"
"yqhC","yqhC"
"yqhD","yqhD"
"yqiA","yqiA"
"yqiB","yqiB"
"yqiE","nudF"
"yqiK","yqiK"
"yqjA","yqjA"
"yqjB","mzrA"
"yqjC","yqjC"
"yqjD","yqjD"
"yqjE","yqjE"
"yqjF","yqjF"
"yqjG","yqjG"
"yqjH","nfeF"
"yqjI","nfeR"
"yqjK","yqjK"
"yraL","rsmI"
"yraM","lpoA"
"yraN","yraN"
"yraP","dolP"
"yraR","yraR"
"yrbA","ibaG"
"yrbB","yrbB"
"yrbC","mlaC"
"yrbD","mlaD"
"yrbE","mlaE"
"yrbF","mlaF"
"yrbG","yrbG"
"yrbK","lptC"
"yrbL","yrbL"
"yrdA","yrdA"
"yrdB","yrdB"
"yrdD","yrdD"
"yrfA","yrfA"
"yrfB","yrfB"
"yrfC","yrfC"
"yrfD","yrfD"
"yrfE","nudE"
"yrfG","yrfG"
"yrfH","hslR"
"ysaA","ysaA"
"ysaB","ysaB"
"yscR","yscR"
"ysdA","ysdA"
"ysdB","ysdB"
"ysgA","ysgA"
"ytfB","ytfB"
"ytfE","ytfE"
"ytfF","ytfF"
"ytfG","qorB"
"ytfH","ytfH"
"ytfJ","ytfJ"
"ytfK","ytfK"
"ytfL","paeA"
"ytfM","ytfM"
"ytfN","tamB"
"ytfP","ytfP"
"ytgA","ytgA"
"ytjA","ytjA"
"yubL","yubL"
"zapA","zapA"
"zapB","zapB"
"zapC","zapC"
"zapD","zapD"
"zipA","zipA"
"zitB","zitB"
"zntA","zntA"
"zntB","zntB"
"zntR","zntR"
"znuA","znuA"
"znuB","znuB"
"znuC","znuC"
"zraP","zraP"
"zraR","zraR"
"zraS","zraS"
"zupT","zupT"
"zur","zur"
"zwf","zwf"
