"old_names","new_names"
"yccJ","yccJ"
"yceE","mdtG"
"ycgR","ycgR"
"ychH","ychH"
"yciG","yciG"
"yciH","yciH"
"ydcI","ydcI"
"ydcX","ydcX"
"yddX","bdm"
"ydeV","lsrK"
"ydeW","lsrR"
"ydeY","lsrC"
"ydeZ","ydeZ"
"ydgE","mdtI"
"ydgF","mdtJ"
"ydgI","ydgI"
"ydiL","ydiL"
"ydiP","ydiP"
"yeaD","yeaD"
"yebR","msrC"
"yebS","letA"
"yedA","yedA"
"yedE","yedE"
"yedF","yedF"
"yedP","yedP"
"yeeO","yeeO"
"yegT","yegT"
"yehE","yehE"
"yehY","yehY"
"yehZ","yehZ"
"yfbG","arnA"
"yfdH","yfdH"
"yfeA","pdeA"
"yfeK","yfeK"
"yfhP","iscR"
"ygaC","ygaC"
"ygaF","lhgD"
"ygbD","norW"
"yggM","yggM"
"ygiK","ygiK"
"ygjU","sstT"
"yhcO","yhcO"
"yhcR","yhcR"
"yhgG","feoC"
"yhiN","yhiN"
"yhiP","dtpB"
"yhjG","yhjG"
"yhjH","pdeH"
"yhjY","yhjY"
"yiaL","yiaL"
"yicE","xanP"
"yicJ","yicJ"
"yifE","maoP"
"yigG","yigG"
"yigI","yigI"
"yihR","yihR"
"yihT","yihT"
"yiiR","yiiR"
"yjcB","yjcB"
"yjcH","yjcH"
"yjfI","yjfI"
"yjgD","rraB"
"ymdF","ymdF"
"ymgE","ymgE"
"yncB","curA"
"yncC","mcbR"
"yncJ","yncJ"
"yneA","yneA"
"yneB","lsrF"
"yneC","yneC"
"ynfA","ynfA"
"yohF","yohF"
"yohG","yohG"
"ypfG","ypfG"
"yqeF","yqeF"
"yqgD","yqgD"
"yqjB","mzrA"
"yrfB","yrfB"
"yrfD","yrfD"
"ytfF","ytfF"
"ytgA","ytgA"
"zraP","zraP"
"STM14_3501","STM14_3501"
"STM14_4969","STM14_4969"
"STM14_3221","STM14_3221"
"STM14_06610","STM14_06610"
"STM14_2321","STM14_2321"
"STM14_4581","STM14_4581"
"STM14_2329","STM14_2329"
"STM14_2459","STM14_2459"
"STM14_2215","STM14_2215"
"STM14_3799","STM14_3799"
"STM14_2475","STM14_2475"
"STM14_3043","STM14_3043"
"STM14_3070","STM14_3070"
"STM14_1020","STM14_1020"
"STM14_1431","STM14_1431"
"STM14_1566","STM14_1566"
"STM14_4273","STM14_4273"
"STM14_2473","STM14_2473"
"STM14_5274","STM14_5274"
"STM14_4352","STM14_4352"
"STM14_4502","STM14_4502"
"STM14_2441","STM14_2441"
"STM14_1098","STM14_1098"
"STM14_4034","STM14_4034"
"STM14_0850","STM14_0850"
"STM14_4992","STM14_4992"
"STM14_3834","STM14_3834"
"STM14_3074","STM14_3074"
"STM14_3789","STM14_3789"
