"old_names","new_names"
"sotB","sotB"
"soxR","soxR(Salmonella)"
"soxS","soxS(Salmonella)"
"spaK","spaK"
"spaM","spaM"
"spaN","spaN"
"spaO","spaO(Salmonella)"
"spaP","spaP(Salmonella)"
"spaQ","spaQ(Salmonella)"
"spaR","spaR(Salmonella)"
"spaS","spaS(Salmonella)"
"spaT","spaT"
"speA","speA(Salmonella)"
"speB","speB(Salmonella)"
"speC","speC(Salmonella)"
"speD","speD(Salmonella)"
"speE","speE(Salmonella)"
"speF","speF(Salmonella)"
"speG","speG(Salmonella)"
"spf","spf(Salmonella)"
"sph","sph"
"spiC","spiC"
"spoT","spoT(Salmonella)"
"spoU","trmH(Salmonella)"
"sppA","sppA(Salmonella)"
"spr","mepS(Salmonella)"
"sprB","sprB(Salmonella)"
"sprT","yggI(Salmonella)"
"sptP","sptP(Salmonella)"
"spvA","spvA(Salmonella)"
"spvB","spvB(Salmonella)"
"spvC","spvC(Salmonella)"
"spvD","spvD(Salmonella)"
"spy","spy(Salmonella)"
"sra","sra(Salmonella)"
"srfA","srfA(Salmonella)"
"srfB","srfB(Salmonella)"
"srfC","srfC(Salmonella)"
"srfJ","srfJ(Salmonella)"
"srgA","srgA(Salmonella)"
"srgB","srgB(Salmonella)"
"srgC","srgC(Salmonella)"
"srlA","srlA(Salmonella)"
"srlD","srlD(Salmonella)"
"srlE","srlE(Salmonella)"
"srlR","srlR(Salmonella)"
"srmB","srmB(Salmonella)"
"ssaC","ssaC(Salmonella)"
"ssaD","ssaD(Salmonella)"
"ssaE","ssaE(Salmonella)"
"ssaG","ssaG(Salmonella)"
"ssaH","ssaH(Salmonella)"
"ssaI","ssaI(Salmonella)"
"ssaJ","ssaJ(Salmonella)"
"ssaL","ssaL(Salmonella)"
"ssaM","ssaM(Salmonella)"
"ssaN","ssaN(Salmonella)"
"ssaO","ssaO(Salmonella)"
"ssaP","ssaP(Salmonella)"
"ssaQ","ssaQ(Salmonella)"
"ssaS","ssaS(Salmonella)"
"ssaT","ssaT(Salmonella)"
"ssaU","ssaU(Salmonella)"
"ssaV","ssaV(Salmonella)"
"ssb","ssb(Salmonella)"
"ssb2","ssb2"
"sscA","sscA(Salmonella)"
"sscB","sscB(Salmonella)"
"sseA","sseA(Salmonella)"
"sseA1","sseA1"
"sseB","sseB(Salmonella)"
"sseB1","sseB1"
"sseC","sseC(Salmonella)"
"sseD","sseD(Salmonella)"
"sseE","sseE(Salmonella)"
"sseF","sseF(Salmonella)"
"sseG","sseG(Salmonella)"
"sseI","sseI(Salmonella)"
"sseJ","sseJ(Salmonella)"
"sseK1","sseK1"
"sseK2","sseK2"
"sseL","sseL"
"sspA","sspA(Salmonella)"
"sspB","sspB(Salmonella)"
"sspH2","sspH2(Salmonella)"
"ssrA","ssrA(Salmonella)"
"ssrB","ssrB(Salmonella)"
"sstT","sstT(Salmonella)"
"stbA","stbA(Salmonella)"
"stbB","stbB(Salmonella)"
"stbC","stbC(Salmonella)"
"stbD","stbD(Salmonella)"
"stbE","stbE(Salmonella)"
"stcA","stcA(Salmonella)"
"stcB","stcB(Salmonella)"
"stcC","stcC(Salmonella)"
"stcD","stcD(Salmonella)"
"stdA","stdA(Salmonella)"
"stdB","stdB(Salmonella)"
"stdC","stdC(Salmonella)"
"stdD","stdD"
"stdE","stdE"
"stdF","stdF"
"steA","steA"
"steB","steB"
"steC","steC"
"stfA","stfA(Salmonella)"
"stfC","stfC(Salmonella)"
"stfD","stfD(Salmonella)"
"stfE","stfE(Salmonella)"
"stfF","stfF(Salmonella)"
"stfG","stfG(Salmonella)"
"sthA","sthA(Salmonella)"
"sthB","sthB(Salmonella)"
"sthD","sthD(Salmonella)"
"sthE","sthE(Salmonella)"
"stiA","stiA(Salmonella)"
"stiB","stiB(Salmonella)"
"stiC","stiC(Salmonella)"
"stiH","stiH(Salmonella)"
"stjA","stjA"
"stjB","stjB(Salmonella)"
"stjC","stjC(Salmonella)"
"STM0014","STM0014(Salmonella)"
"STM0015","STM0015(Salmonella)"
"STM0016","STM0016(Salmonella)"
"STM0017","STM0017(Salmonella)"
"STM0018","STM0018(Salmonella)"
"STM0019","STM0019(Salmonella)"
"STM0020","STM0020(Salmonella)"
"STM0029","STM0029(Salmonella)"
"STM0030","STM0030(Salmonella)"
"STM0031","STM0031(Salmonella)"
"STM0032","STM0032(Salmonella)"
"STM0033","STM0033(Salmonella)"
"STM0034","STM0034(Salmonella)"
"STM0035","STM0035(Salmonella)"
"STM0036","STM0036(Salmonella)"
"STM0037","STM0037(Salmonella)"
"STM0038","STM0038(Salmonella)"
"STM0041","STM0041(Salmonella)"
"STM0042","STM0042(Salmonella)"
"STM0050","STM0050(Salmonella)"
"STM0052","STM0052(Salmonella)"
"STM0053","STM0053(Salmonella)"
"STM0065","STM0065(Salmonella)"
"STM0080","STM0080(Salmonella)"
"STM0081","STM0081(Salmonella)"
"STM0082","STM0082(Salmonella)"
"STM0083","STM0083(Salmonella)"
"STM0084","STM0084(Salmonella)"
"STM0098","STM0098(Salmonella)"
"STM0099","STM0099(Salmonella)"
"STM0100","STM0100(Salmonella)"
"STM0148","STM0148(Salmonella)"
"STM0149","STM0149(Salmonella)"
"STM0155","STM0155(Salmonella)"
"STM0156","STM0156(Salmonella)"
"STM0159","STM0159(Salmonella)"
"STM0164","STM0164(Salmonella)"
"STM0212","STM0212(Salmonella)"
"STM0233","STM0233(Salmonella)"
"STM0257","STM0257(Salmonella)"
"STM0266","STM0266(Salmonella)"
"STM0267","STM0267(Salmonella)"
"STM0268","STM0268(Salmonella)"
"STM0269","STM0269(Salmonella)"
"STM0270","STM0270(Salmonella)"
"STM0271","STM0271(Salmonella)"
"STM0272","STM0272(Salmonella)"
"STM0273","STM0273(Salmonella)"
"STM0274","STM0274(Salmonella)"
"STM0274a","STM0274a"
"STM0275","STM0275(Salmonella)"
"STM0275.s","STM0275.s"
"STM0276","STM0276(Salmonella)"
"STM0277","STM0277(Salmonella)"
"STM0278","STM0278(Salmonella)"
"STM0279","STM0279(Salmonella)"
"STM0280","STM0280(Salmonella)"
"STM0281","STM0281(Salmonella)"
"STM0282","STM0282(Salmonella)"
"STM0283","STM0283(Salmonella)"
"STM0284","STM0284(Salmonella)"
"STM0285","STM0285(Salmonella)"
"STM0286","STM0286(Salmonella)"
"STM0287","STM0287(Salmonella)"
"STM0288","STM0288(Salmonella)"
"STM0289","STM0289(Salmonella)"
"STM0290","STM0290(Salmonella)"
"STM0291","STM0291(Salmonella)"
"STM0292","STM0292(Salmonella)"
"STM0293","STM0293(Salmonella)"
"STM0294","STM0294(Salmonella)"
"STM0295","STM0295(Salmonella)"
"STM0296","STM0296(Salmonella)"
"STM0297","STM0297(Salmonella)"
"STM0298","STM0298"
"STM0305","STM0305(Salmonella)"
"STM0307","STM0307(Salmonella)"
"STM0324","STM0324(Salmonella)"
"STM0325","STM0325(Salmonella)"
"STM0327","STM0327(Salmonella)"
"STM0328","STM0328(Salmonella)"
"STM0329","STM0329(Salmonella)"
"STM0331","STM0331(Salmonella)"
"STM0332","STM0332(Salmonella)"
"STM0333","STM0333(Salmonella)"
"STM0334","STM0334(Salmonella)"
"STM0335","STM0335(Salmonella)"
"STM0341","STM0341(Salmonella)"
"STM0342","STM0342(Salmonella)"
"STM0343","STM0343(Salmonella)"
"STM0344","STM0344(Salmonella)"
"STM0345","STM0345(Salmonella)"
"STM0346","STM0346(Salmonella)"
"STM0347","STM0347(Salmonella)"
"STM0348","STM0348(Salmonella)"
"STM0349","STM0349(Salmonella)"
"STM0350","STM0350(Salmonella)"
"STM0351","STM0351(Salmonella)"
"STM0352","STM0352(Salmonella)"
"STM0353","STM0353(Salmonella)"
"STM0354","STM0354(Salmonella)"
"STM0355","STM0355(Salmonella)"
"STM0356","STM0356(Salmonella)"
"STM0359","STM0359(Salmonella)"
"STM0360","STM0360(Salmonella)"
"STM0361","STM0361(Salmonella)"
"STM0362","STM0362(Salmonella)"
"STM0363","STM0363(Salmonella)"
"STM0381","STM0381(Salmonella)"
"STM0382","STM0382(Salmonella)"
"STM0402","STM0402(Salmonella)"
"STM0409","STM0409(Salmonella)"
"STM0410","STM0410(Salmonella)"
"STM0412","STM0412(Salmonella)"
"STM0436a","STM0436a"
"STM0437","STM0437(Salmonella)"
"STM0438","STM0438(Salmonella)"
"STM0458","STM0458(Salmonella)"
"STM0479","STM0479(Salmonella)"
"STM0497","STM0497(Salmonella)"
"STM0509","STM0509(Salmonella)"
"STM0520","STM0520(Salmonella)"
"STM0538","STM0538(Salmonella)"
"STM0539","STM0539(Salmonella)"
"STM0551","STM0551(Salmonella)"
"STM0554","STM0554(Salmonella)"
"STM0556","STM0556"
"STM0557","STM0557(Salmonella)"
"STM0561","STM0561(Salmonella)"
"STM0563","STM0563(Salmonella)"
"STM0564","STM0564(Salmonella)"
"STM0565","STM0565(Salmonella)"
"STM0566","STM0566(Salmonella)"
"STM0567","STM0567(Salmonella)"
"STM0571","STM0571(Salmonella)"
"STM0572","STM0572(Salmonella)"
"STM0573","STM0573(Salmonella)"
"STM0574","STM0574(Salmonella)"
"STM0575","STM0575(Salmonella)"
"STM0576","STM0576(Salmonella)"
"STM0577","STM0577(Salmonella)"
"STM0580","STM0580(Salmonella)"
"STM0581","STM0581(Salmonella)"
"STM0610","STM0610(Salmonella)"
"STM0611","STM0611(Salmonella)"
"STM0612","STM0612(Salmonella)"
"STM0613","STM0613(Salmonella)"
"STM0649","STM0649(Salmonella)"
"STM0650","STM0650(Salmonella)"
"STM0652","STM0652(Salmonella)"
"STM0660","STM0660(Salmonella)"
"STM0672","STM0672(Salmonella)"
"STM0691","STM0691(Salmonella)"
"STM0692","STM0692(Salmonella)"
"STM0699","STM0699(Salmonella)"
"STM0707","STM0707(Salmonella)"
"STM0715","STM0715(Salmonella)"
"STM0716","STM0716(Salmonella)"
"STM0717","STM0717(Salmonella)"
"STM0718","STM0718(Salmonella)"
"STM0719","STM0719(Salmonella)"
"STM0720","STM0720(Salmonella)"
"STM0721","STM0721(Salmonella)"
"STM0722","STM0722(Salmonella)"
"STM0723","STM0723(Salmonella)"
"STM0724","STM0724(Salmonella)"
"STM0725","STM0725(Salmonella)"
"STM0726","STM0726(Salmonella)"
"STM0727","STM0727(Salmonella)"
"STM0731","STM0731(Salmonella)"
"STM0761","STM0761(Salmonella)"
"STM0762","STM0762(Salmonella)"
"STM0763","STM0763(Salmonella)"
"STM0764","STM0764(Salmonella)"
"STM0765","STM0765(Salmonella)"
"STM0769","STM0769(Salmonella)"
"STM0770","STM0770(Salmonella)"
"STM0771","STM0771(Salmonella)"
"STM0777","STM0777(Salmonella)"
"STM0799","STM0799(Salmonella)"
"STM0809","STM0809(Salmonella)"
"STM0810","STM0810(Salmonella)"
"STM0839","STM0839(Salmonella)"
"STM0854","STM0854(Salmonella)"
"STM0855","STM0855(Salmonella)"
"STM0856","STM0856(Salmonella)"
"STM0857","STM0857(Salmonella)"
"STM0858","STM0858(Salmonella)"
"STM0859","STM0859(Salmonella)"
"STM0860","STM0860(Salmonella)"
"STM0867","STM0867(Salmonella)"
"STM0868","STM0868(Salmonella)"
"STM0869","STM0869(Salmonella)"
"STM0884","STM0884(Salmonella)"
"STM0885","STM0885(Salmonella)"
"STM0886","STM0886(Salmonella)"
"STM0893","STM0893(Salmonella)"
"STM0894","STM0894(Salmonella)"
"STM0895","STM0895(Salmonella)"
"STM0896","STM0896(Salmonella)"
"STM0897","STM0897(Salmonella)"
"STM0898","STM0898(Salmonella)"
"STM0898a","STM0898a"
"STM0899","STM0899(Salmonella)"
"STM0900","STM0900(Salmonella)"
"STM0901","STM0901(Salmonella)"
"STM0902","STM0902(Salmonella)"
"STM0903","STM0903(Salmonella)"
"STM0904","STM0904(Salmonella)"
"STM0905","STM0905(Salmonella)"
"STM0906","STM0906(Salmonella)"
"STM0907","STM0907(Salmonella)"
"STM0908","STM0908(Salmonella)"
"STM0909","STM0909(Salmonella)"
"STM0910","STM0910(Salmonella)"
"STM0911","STM0911(Salmonella)"
"STM0912","STM0912(Salmonella)"
"STM0913","STM0913(Salmonella)"
"STM0914","STM0914(Salmonella)"
"STM0915","STM0915(Salmonella)"
"STM0916","STM0916(Salmonella)"
"STM0917","STM0917(Salmonella)"
"STM0918","STM0918(Salmonella)"
"STM0919","STM0919(Salmonella)"
"STM0920","STM0920(Salmonella)"
"STM0921","STM0921(Salmonella)"
"STM0922","STM0922(Salmonella)"
"STM0923","STM0923(Salmonella)"
"STM0924","STM0924(Salmonella)"
"STM0925","STM0925(Salmonella)"
"STM0926","STM0926(Salmonella)"
"STM0929","STM0929(Salmonella)"
"STM0932","STM0932(Salmonella)"
"STM0947","STM0947(Salmonella)"
"STM0948","STM0948"
"STM0950","STM0950(Salmonella)"
"STM0951","STM0951(Salmonella)"
"STM0952","STM0952(Salmonella)"
"STM0954","STM0954(Salmonella)"
"STM0971","STM0971(Salmonella)"
"STM0989","STM0989(Salmonella)"
"STM1001","STM1001(Salmonella)"
"STM1002","STM1002(Salmonella)"
"STM1003","STM1003(Salmonella)"
"STM1005","STM1005(Salmonella)"
"STM1006","STM1006(Salmonella)"
"STM1007","STM1007(Salmonella)"
"STM1008","STM1008(Salmonella)"
"STM1009","STM1009(Salmonella)"
"STM1010","STM1010(Salmonella)"
"STM1011","STM1011(Salmonella)"
"STM1012","STM1012(Salmonella)"
"STM1013","STM1013(Salmonella)"
"STM1014","STM1014(Salmonella)"
"STM1015","STM1015(Salmonella)"
"STM1016","STM1016(Salmonella)"
"STM1017","STM1017(Salmonella)"
"STM1018","STM1018(Salmonella)"
"STM1019","STM1019(Salmonella)"
"STM1020","STM1020(Salmonella)"
"STM1021","STM1021(Salmonella)"
"STM1022","STM1022(Salmonella)"
"STM1023","STM1023(Salmonella)"
"STM1024","STM1024(Salmonella)"
"STM1025","STM1025(Salmonella)"
"STM1026","STM1026(Salmonella)"
"STM1027","STM1027(Salmonella)"
"STM1028","STM1028(Salmonella)"
"STM1029","STM1029(Salmonella)"
"STM1030","STM1030(Salmonella)"
"STM1031","STM1031(Salmonella)"
"STM1032","STM1032(Salmonella)"
"STM1033","STM1033(Salmonella)"
"STM1034","STM1034(Salmonella)"
"STM1035","STM1035(Salmonella)"
"STM1036","STM1036(Salmonella)"
"STM1037","STM1037(Salmonella)"
"STM1038","STM1038(Salmonella)"
"STM1039","STM1039(Salmonella)"
"STM1040","STM1040(Salmonella)"
"STM1041","STM1041(Salmonella)"
"STM1042","STM1042(Salmonella)"
"STM1043","STM1043(Salmonella)"
"STM1045","STM1045(Salmonella)"
"STM1046","STM1046(Salmonella)"
"STM1047","STM1047(Salmonella)"
"STM1048","STM1048(Salmonella)"
"STM1049","STM1049(Salmonella)"
"STM1050","STM1050(Salmonella)"
"STM1053","STM1053(Salmonella)"
"STM1054","STM1054(Salmonella)"
"STM1055","STM1055(Salmonella)"
"STM1056","STM1056(Salmonella)"
"STM1060","STM1060(Salmonella)"
"STM1078","STM1078(Salmonella)"
"STM1081","STM1081(Salmonella)"
"STM1082","STM1082(Salmonella)"
"STM1089","STM1089(Salmonella)"
"STM1093","STM1093(Salmonella)"
"STM1109","STM1109(Salmonella)"
"STM1119","STM1119(Salmonella)"
"STM1123","STM1123(Salmonella)"
"STM1127","STM1127(Salmonella)"
"STM1128","STM1128(Salmonella)"
"STM1129","STM1129(Salmonella)"
"STM1131","STM1131(Salmonella)"
"STM1132","STM1132(Salmonella)"
"STM1133","STM1133(Salmonella)"
"STM1158","STM1158(Salmonella)"
"STM1188","STM1188(Salmonella)"
"STM1228","STM1228(Salmonella)"
"STM1236","STM1236(Salmonella)"
"STM1239","STM1239(Salmonella)"
"STM1249","STM1249(Salmonella)"
"STM1250","STM1250(Salmonella)"
"STM1251","STM1251(Salmonella)"
"STM1252","STM1252(Salmonella)"
"STM1253","STM1253(Salmonella)"
"STM1254","STM1254(Salmonella)"
"STM1255","STM1255(Salmonella)"
"STM1256","STM1256(Salmonella)"
"STM1257","STM1257(Salmonella)"
"STM1258","STM1258(Salmonella)"
"STM1259","STM1259(Salmonella)"
"STM1260","STM1260(Salmonella)"
"STM1261","STM1261(Salmonella)"
"STM1263","STM1263(Salmonella)"
"STM1265","STM1265(Salmonella)"
"STM1266","STM1266(Salmonella)"
"STM1267","STM1267(Salmonella)"
"STM1268","STM1268(Salmonella)"
"STM1269","STM1269(Salmonella)"
"STM1273","STM1273(Salmonella)"
"STM1276","STM1276(Salmonella)"
"STM1287","STM1287(Salmonella)"
"STM1288","STM1288(Salmonella)"
"STM1300","STM1300(Salmonella)"
"STM1301","STM1301(Salmonella)"
"STM1324","STM1324(Salmonella)"
"STM1328","STM1328(Salmonella)"
"STM1329","STM1329(Salmonella)"
"STM1330","STM1330(Salmonella)"
"STM1331","STM1331(Salmonella)"
"STM1368","STM1368(Salmonella)"
"STM1410","STM1410(Salmonella)"
"STM1472","STM1472(Salmonella)"
"STM1481","STM1481(Salmonella)"
"STM1484","STM1484(Salmonella)"
"STM1496","STM1496(Salmonella)"
"STM1497","STM1497(Salmonella)"
"STM1498","STM1498(Salmonella)"
"STM1499","STM1499(Salmonella)"
"STM1513","STM1513(Salmonella)"
"STM1528","STM1528(Salmonella)"
"STM1529","STM1529(Salmonella)"
"STM1530","STM1530(Salmonella)"
"STM1532","STM1532(Salmonella)"
"STM1533","STM1533(Salmonella)"
"STM1534","STM1534(Salmonella)"
"STM1535","STM1535(Salmonella)"
"STM1536","STM1536(Salmonella)"
"STM1537","STM1537(Salmonella)"
"STM1538","STM1538(Salmonella)"
"STM1539","STM1539(Salmonella)"
"STM1540","STM1540(Salmonella)"
"STM1541","STM1541(Salmonella)"
"STM1542","STM1542(Salmonella)"
"STM1543","STM1543(Salmonella)"
"STM1545","STM1545(Salmonella)"
"STM1546","STM1546(Salmonella)"
"STM1547","STM1547(Salmonella)"
"STM1548","STM1548(Salmonella)"
"STM1548.s","STM1548.s"
"STM1549","STM1549(Salmonella)"
"STM1550","STM1550(Salmonella)"
"STM1551","STM1551(Salmonella)"
"STM1552","STM1552(Salmonella)"
"STM1554","STM1554(Salmonella)"
"STM1555","STM1555(Salmonella)"
"STM1556","STM1556(Salmonella)"
"STM1557","STM1557(Salmonella)"
"STM1558","STM1558(Salmonella)"
"STM1559","STM1559(Salmonella)"
"STM1560","STM1560(Salmonella)"
"STM1561","STM1561(Salmonella)"
"STM1573","STM1573(Salmonella)"
"STM1575","STM1575(Salmonella)"
"STM1585","STM1585(Salmonella)"
"STM1600","STM1600(Salmonella)"
"STM1606","STM1606(Salmonella)"
"STM1607","STM1607(Salmonella)"
"STM1613","STM1613(Salmonella)"
"STM1614","STM1614(Salmonella)"
"STM1615","STM1615(Salmonella)"
"STM1616","STM1616(Salmonella)"
"STM1617","STM1617(Salmonella)"
"STM1618","STM1618(Salmonella)"
"STM1619","STM1619(Salmonella)"
"STM1620","STM1620(Salmonella)"
"STM1621","STM1621(Salmonella)"
"STM1623","STM1623(Salmonella)"
"STM1624","STM1624(Salmonella)"
"STM1627","STM1627(Salmonella)"
"STM1628","STM1628(Salmonella)"
"STM1630","STM1630(Salmonella)"
"STM1632","STM1632(Salmonella)"
"STM1633","STM1633(Salmonella)"
"STM1634","STM1634(Salmonella)"
"STM1635","STM1635(Salmonella)"
"STM1636","STM1636(Salmonella)"
"STM1637","STM1637(Salmonella)"
"STM1638","STM1638(Salmonella)"
"STM1643","STM1643(Salmonella)"
"STM1649","STM1649(Salmonella)"
"STM1650","STM1650(Salmonella)"
"STM1653","STM1653(Salmonella)"
"STM1657","STM1657(Salmonella)"
"STM1664","STM1664(Salmonella)"
"STM1665","STM1665(Salmonella)"
"STM1667","STM1667(Salmonella)"
"STM1668","STM1668(Salmonella)"
"STM1669","STM1669(Salmonella)"
"STM1670","STM1670(Salmonella)"
"STM1671","STM1671(Salmonella)"
"STM1672","STM1672(Salmonella)"
"STM1673","STM1673(Salmonella)"
"STM1674","STM1674(Salmonella)"
"STM1675","STM1675(Salmonella)"
"STM1676","STM1676(Salmonella)"
"STM1677","STM1677(Salmonella)"
"STM1678","STM1678(Salmonella)"
"STM1697","STM1697(Salmonella)"
"STM1698a","STM1698a"
"STM1731","STM1731(Salmonella)"
"STM1733","STM1733(Salmonella)"
"STM1741","STM1741(Salmonella)"
"STM1747","STM1747(Salmonella)"
"STM1760","STM1760(Salmonella)"
"STM1785","STM1785(Salmonella)"
"STM1786","STM1786(Salmonella)"
"STM1787","STM1787(Salmonella)"
"STM1788","STM1788(Salmonella)"
"STM1789","STM1789(Salmonella)"
"STM1790","STM1790(Salmonella)"
"STM1791","STM1791(Salmonella)"
"STM1792","STM1792(Salmonella)"
"STM1793","STM1793(Salmonella)"
"STM1794","STM1794(Salmonella)"
"STM1795","STM1795(Salmonella)"
"STM1808","STM1808(Salmonella)"
"STM1810","STM1810(Salmonella)"
"STM1827","STM1827(Salmonella)"
"STM1829","STM1829(Salmonella)"
"STM1843","STM1843(Salmonella)"
"STM1849","STM1849(Salmonella)"
"STM1851","STM1851(Salmonella)"
"STM1854","STM1854(Salmonella)"
"STM1856","STM1856(Salmonella)"
"STM1857","STM1857(Salmonella)"
"STM1858","STM1858(Salmonella)"
"STM1859","STM1859(Salmonella)"
"STM1860","STM1860(Salmonella)"
"STM1861","STM1861(Salmonella)"
"STM1863","STM1863(Salmonella)"
"STM1864","STM1864(Salmonella)"
"STM1865","STM1865(Salmonella)"
"STM1868a","STM1868a"
"STM1869","STM1869(Salmonella)"
"STM1869a","STM1869a"
"STM1870","STM1870(Salmonella)"
"STM1871","STM1871(Salmonella)"
"STM1872","STM1872(Salmonella)"
"STM1873","STM1873(Salmonella)"
"STM1874","STM1874(Salmonella)"
"STM1877","STM1877(Salmonella)"
"STM1896","STM1896(Salmonella)"
"STM1911","STM1911(Salmonella)"
"STM1926","STM1926(Salmonella)"
"STM1933","STM1933(Salmonella)"
"STM1934","STM1934(Salmonella)"
"STM1939","STM1939(Salmonella)"
"STM1940","STM1940(Salmonella)"
"STM1941","STM1941(Salmonella)"
"STM1948","STM1948(Salmonella)"
"STM1967","STM1967(Salmonella)"
"STM1988","STM1988(Salmonella)"
"STM1994","STM1994(Salmonella)"
"STM1999","STM1999(Salmonella)"
"STM2005","STM2005(Salmonella)"
"STM2006","STM2006(Salmonella)"
"STM2007","STM2007(Salmonella)"
"STM2008","STM2008(Salmonella)"
"STM2010","STM2010(Salmonella)"
"STM2011","STM2011(Salmonella)"
"STM2133","STM2133(Salmonella)"
"STM2134","STM2134(Salmonella)"
"STM2135","STM2135(Salmonella)"
"STM2138","STM2138(Salmonella)"
"STM2139","STM2139(Salmonella)"
"STM2148","STM2148(Salmonella)"
"STM2156a","STM2156a"
"STM2173","STM2173(Salmonella)"
"STM2175","STM2175(Salmonella)"
"STM2176","STM2176(Salmonella)"
"STM2177","STM2177(Salmonella)"
"STM2178","STM2178(Salmonella)"
"STM2179","STM2179(Salmonella)"
"STM2180","STM2180(Salmonella)"
"STM2195","STM2195(Salmonella)"
"STM2196","STM2196(Salmonella)"
"STM2197","STM2197(Salmonella)"
"STM2198","STM2198(Salmonella)"
"STM2208","STM2208(Salmonella)"
"STM2209","STM2209(Salmonella)"
"STM2225","STM2225(Salmonella)"
"STM2230","STM2230(Salmonella)"
"STM2231","STM2231(Salmonella)"
"STM2233","STM2233(Salmonella)"
"STM2234","STM2234(Salmonella)"
"STM2235","STM2235(Salmonella)"
"STM2236","STM2236(Salmonella)"
"STM2237","STM2237(Salmonella)"
"STM2238","STM2238(Salmonella)"
"STM2239","STM2239(Salmonella)"
"STM2240","STM2240(Salmonella)"
"STM2242","STM2242(Salmonella)"
"STM2243","STM2243(Salmonella)"
"STM2244","STM2244(Salmonella)"
"STM2245","STM2245(Salmonella)"
"STM2273","STM2273(Salmonella)"
"STM2274","STM2274(Salmonella)"
"STM2275","STM2275(Salmonella)"
"STM2280","STM2280(Salmonella)"
"STM2281","STM2281(Salmonella)"
"STM2288","STM2288(Salmonella)"
"STM2293","STM2293(Salmonella)"
"STM2314","STM2314(Salmonella)"
"STM2329","STM2329(Salmonella)"
"STM2340","STM2340(Salmonella)"
"STM2341","STM2341(Salmonella)"
"STM2342","STM2342(Salmonella)"
"STM2343","STM2343(Salmonella)"
"STM2344","STM2344(Salmonella)"
"STM2345","STM2345(Salmonella)"
"STM2357","STM2357(Salmonella)"
"STM2358","STM2358(Salmonella)"
"STM2359","STM2359(Salmonella)"
"STM2361","STM2361(Salmonella)"
"STM2373","STM2373(Salmonella)"
"STM2374","STM2374(Salmonella)"
"STM2375","STM2375(Salmonella)"
"STM2376","STM2376(Salmonella)"
"STM2377","STM2377(Salmonella)"
"STM2400","STM2400(Salmonella)"
"STM2405","STM2405(Salmonella)"
"STM2406","STM2406(Salmonella)"
"STM2426","STM2426(Salmonella)"
"STM2434","STM2434(Salmonella)"
"STM2446","STM2446(Salmonella)"
"STM2447","STM2447(Salmonella)"
"STM2475","STM2475(Salmonella)"
"STM2486","STM2486(Salmonella)"
"STM2492","STM2492(Salmonella)"
"STM2503","STM2503(Salmonella)"
"STM2504","STM2504(Salmonella)"
"STM2505","STM2505(Salmonella)"
"STM2506","STM2506(Salmonella)"
"STM2507","STM2507(Salmonella)"
"STM2508","STM2508(Salmonella)"
"STM2509","STM2509(Salmonella)"
"STM2527","STM2527(Salmonella)"
"STM2528","STM2528(Salmonella)"
"STM2529","STM2529(Salmonella)"
"STM2530","STM2530(Salmonella)"
"STM2532","STM2532(Salmonella)"
"STM2534","STM2534(Salmonella)"
"STM2551","STM2551(Salmonella)"
"STM2552","STM2552(Salmonella)"
"STM2566","STM2566(Salmonella)"
"STM2570","STM2570(Salmonella)"
"STM2573","STM2573(Salmonella)"
"STM2574","STM2574(Salmonella)"
"STM2575","STM2575(Salmonella)"
"STM2585","STM2585(Salmonella)"
"STM2585a","STM2585a"
"STM2586","STM2586(Salmonella)"
"STM2587","STM2587(Salmonella)"
"STM2588","STM2588(Salmonella)"
"STM2589","STM2589(Salmonella)"
"STM2590","STM2590(Salmonella)"
"STM2591","STM2591(Salmonella)"
"STM2592","STM2592(Salmonella)"
"STM2593","STM2593(Salmonella)"
"STM2594","STM2594(Salmonella)"
"STM2595","STM2595(Salmonella)"
"STM2596","STM2596(Salmonella)"
"STM2597","STM2597(Salmonella)"
"STM2598","STM2598(Salmonella)"
"STM2599","STM2599(Salmonella)"
"STM2600","STM2600(Salmonella)"
"STM2601","STM2601(Salmonella)"
"STM2602","STM2602(Salmonella)"
"STM2603","STM2603(Salmonella)"
"STM2604","STM2604(Salmonella)"
"STM2605","STM2605(Salmonella)"
"STM2606","STM2606(Salmonella)"
"STM2607","STM2607(Salmonella)"
"STM2608","STM2608(Salmonella)"
"STM2609","STM2609(Salmonella)"
"STM2610","STM2610(Salmonella)"
"STM2611","STM2611(Salmonella)"
"STM2612","STM2612(Salmonella)"
"STM2613","STM2613(Salmonella)"
"STM2614","STM2614(Salmonella)"
"STM2616","STM2616(Salmonella)"
"STM2617","STM2617(Salmonella)"
"STM2618","STM2618(Salmonella)"
"STM2619","STM2619(Salmonella)"
"STM2620","STM2620(Salmonella)"
"STM2622","STM2622(Salmonella)"
"STM2629","STM2629(Salmonella)"
"STM2630","STM2630(Salmonella)"
"STM2631","STM2631(Salmonella)"
"STM2632","STM2632(Salmonella)"
"STM2633","STM2633(Salmonella)"
"STM2635","STM2635(Salmonella)"
"STM2636","STM2636(Salmonella)"
"STM2655","STM2655(Salmonella)"
"STM2666","STM2666(Salmonella)"
"STM2668","STM2668(Salmonella)"
"STM2680","STM2680(Salmonella)"
"STM2682","STM2682(Salmonella)"
"STM2689","STM2689(Salmonella)"
"STM2690","STM2690(Salmonella)"
"STM2691","STM2691(Salmonella)"
